timestam,price,isspeciadday,traffic_condition,vehicle_type,occupancy,capacity,time,diff,source_file
2016-12-18T14:00:00.000000000,12.91184908038289,1,1.0,1.5,966.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-16T14:30:00.000000000,11.164086842141998,0,1.0,1.0,1261.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-17T14:00:00.000000000,11.13035271535284,0,1.0,1.0,1082.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-17T15:00:00.000000000,10.0457541182179,0,0.0,0.1,1153.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-19T09:30:00.000000000,10.602924789295322,0,0.0,1.0,1100.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-18T12:30:00.000000000,11.298567463595088,1,1.0,0.5,852.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-17T14:30:00.000000000,10.123113088003768,0,1.0,0.1,1113.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-19T14:00:00.000000000,11.342353546821752,0,1.0,1.0,1521.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-19T09:00:00.000000000,10.089693049202388,0,0.0,0.1,1011.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-19T13:30:00.000000000,10.88427628563838,0,1.5,0.5,1510.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-19T09:30:00.000000000,10.843077982366918,0,0.0,1.0,1192.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-17T09:30:00.000000000,10.06863024932459,0,0.0,0.1,581.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-19T16:00:00.000000000,10.313881153877327,0,0.0,1.0,1321.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-19T11:00:00.000000000,12.148198136320808,0,1.0,1.5,1317.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-17T15:30:00.000000000,10.19825080120462,0,0.0,1.0,1112.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-16T16:30:00.000000000,9.910618133440412,0,0.0,1.0,982.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-16T14:30:00.000000000,11.15329696825494,0,1.0,1.0,1219.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-19T08:30:00.000000000,10.357801680756577,0,0.0,0.5,825.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-18T08:00:00.000000000,10.357329158946122,1,0.0,1.0,338.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-17T09:30:00.000000000,10.04863024932459,0,0.0,0.1,581.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-17T10:30:00.000000000,10.535488663130389,0,1.0,0.5,671.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-17T12:00:00.000000000,10.20227671902476,0,1.5,0.1,926.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-17T09:00:00.000000000,11.069404940147418,0,1.0,1.0,502.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-18T13:30:00.000000000,12.467365977998233,1,1.5,1.0,921.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-18T09:30:00.000000000,10.225560450868487,1,0.0,0.5,425.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-18T11:30:00.000000000,13.326735368974504,1,1.0,1.5,595.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-16T15:30:00.000000000,10.166022829836718,0,0.0,0.5,1150.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-12-19T15:00:00.000000000,10.01657539845566,0,0.0,0.1,1432.0,1920.0,1752411990704,1,garage_26.15050_91.73353_output.csv
2016-10-04T11:00:00.000000000,11.334467618064208,0,1.0,1.0,765.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T14:00:00.000000000,11.11315318219791,0,1.0,1.0,760.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T15:00:00.000000000,10.350848706608476,0,0.0,1.5,683.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T14:30:00.000000000,11.11577698700483,0,1.0,1.0,767.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T13:00:00.000000000,12.36978263051778,0,1.5,1.5,773.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T13:30:00.000000000,11.174555382651318,0,1.0,1.0,724.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T14:30:00.000000000,10.952572074602092,0,1.0,1.0,727.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T14:30:00.000000000,10.764405269814494,0,1.5,0.5,701.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T10:30:00.000000000,11.087424252628164,0,1.0,1.0,656.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T11:00:00.000000000,10.628263795674012,0,1.0,0.5,757.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T11:30:00.000000000,11.276363871119973,0,1.0,1.0,774.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T16:00:00.000000000,10.083956621680215,0,0.0,0.5,648.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T14:30:00.000000000,11.409925309526091,0,1.5,1.0,654.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T14:00:00.000000000,11.151527591348025,0,1.0,1.0,757.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T07:30:00.000000000,10.023827709791249,0,0.0,0.1,225.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-08T08:30:00.000000000,10.150231559124263,0,0.0,1.0,125.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T13:00:00.000000000,10.15841921677523,0,1.5,0.1,682.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T16:30:00.000000000,10.055175905671543,0,1.0,0.1,565.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T14:30:00.000000000,10.952572074602092,0,1.0,1.0,727.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T15:00:00.000000000,10.01537025319758,0,0.0,0.1,634.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T10:30:00.000000000,11.99446388907361,0,1.0,1.5,736.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-08T12:00:00.000000000,10.172728591389406,0,1.5,0.1,371.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T07:30:00.000000000,10.95829514908733,0,1.0,1.0,229.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T16:30:00.000000000,9.76031790217362,0,0.0,1.0,544.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T09:30:00.000000000,10.122918833398932,0,0.0,0.5,552.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T11:30:00.000000000,11.167696495356532,0,1.0,1.0,696.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T08:30:00.000000000,10.11938654153531,0,0.0,0.5,304.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-08T07:30:00.000000000,10.95795043827086,0,1.0,1.0,111.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T13:30:00.000000000,10.577044929470503,0,1.0,0.5,764.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T12:00:00.000000000,12.490845545032068,0,1.5,1.5,711.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T08:00:00.000000000,10.314435888296384,0,0.0,0.5,315.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T10:00:00.000000000,11.332785128045575,0,1.0,1.0,686.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T14:30:00.000000000,10.937572074602093,0,1.0,1.0,727.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T13:30:00.000000000,10.794885805292669,0,1.5,0.5,727.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T10:30:00.000000000,10.662682218450817,0,1.0,0.5,646.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T10:00:00.000000000,11.762785128045577,0,1.0,1.0,686.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T13:30:00.000000000,11.600718713017235,0,1.5,1.0,761.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-08T10:00:00.000000000,10.55054167322552,0,0.0,1.0,227.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T08:30:00.000000000,10.24007060470549,0,0.0,1.0,402.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T13:30:00.000000000,11.149228935308455,0,1.0,1.0,679.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-08T12:30:00.000000000,11.647176385433436,0,1.5,1.0,394.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T08:30:00.000000000,10.023905409600191,0,0.0,0.1,333.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T10:00:00.000000000,11.710000649642446,0,1.0,1.0,699.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T11:30:00.000000000,11.220156749695027,0,1.0,1.0,771.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T09:30:00.000000000,11.027952540532908,0,0.0,1.0,580.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T16:00:00.000000000,9.96965210710541,0,0.0,1.0,641.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T09:00:00.000000000,10.370268974981473,0,0.0,0.5,424.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-08T13:00:00.000000000,10.869030650170291,0,1.5,0.5,435.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T15:30:00.000000000,10.3229362290354,0,0.0,1.0,678.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T10:00:00.000000000,11.332785128045575,0,1.0,1.0,686.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T08:30:00.000000000,10.648959524023311,0,0.0,1.0,324.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T14:30:00.000000000,10.937572074602093,0,1.0,1.0,727.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T09:30:00.000000000,10.25423847900366,0,0.0,1.0,638.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-08T11:30:00.000000000,11.531354080636635,0,1.5,1.0,337.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T16:30:00.000000000,11.025388196236364,0,1.0,1.0,503.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T09:00:00.000000000,10.463420023223534,0,0.0,0.5,470.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T10:30:00.000000000,11.31813708908675,0,1.0,1.0,729.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T14:00:00.000000000,11.075851092561596,0,1.0,1.0,676.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T15:30:00.000000000,10.080748335453176,0,0.0,0.5,616.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T07:30:00.000000000,10.119166553267004,0,0.0,0.5,237.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T12:30:00.000000000,10.84892672497208,0,1.5,0.5,728.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T11:30:00.000000000,10.565246334304902,0,1.0,0.5,677.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T12:00:00.000000000,10.816094175986043,0,1.5,0.5,683.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T12:30:00.000000000,11.591798493186118,0,1.5,1.0,681.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T15:30:00.000000000,10.056023939223753,0,0.0,0.5,642.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T09:30:00.000000000,10.153485163096605,0,0.0,0.5,534.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-08T10:30:00.000000000,10.68959855339591,0,1.0,0.5,289.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T14:30:00.000000000,11.541464237565751,0,1.5,1.0,747.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T15:30:00.000000000,11.095322694006091,0,1.0,1.0,698.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T12:30:00.000000000,11.648668402218345,0,1.5,1.0,723.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T13:00:00.000000000,11.185243854475688,0,1.0,1.0,758.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T10:00:00.000000000,10.0672660456879,0,0.0,0.1,606.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T08:30:00.000000000,10.8709623510728,0,0.0,1.0,441.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T12:00:00.000000000,10.167062610419856,0,1.5,0.1,779.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T09:30:00.000000000,11.445616731954203,0,1.0,1.0,508.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T10:30:00.000000000,11.31813708908675,0,1.0,1.0,729.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-08T13:30:00.000000000,12.420245631678668,0,1.5,1.5,451.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T16:30:00.000000000,9.826002302161678,0,0.0,1.5,521.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T10:30:00.000000000,12.220459380154995,0,1.0,1.5,676.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T08:00:00.000000000,10.238358146692953,0,0.0,1.0,242.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T15:30:00.000000000,10.008472804873612,0,0.0,1.0,586.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-07T10:30:00.000000000,11.08238692439508,0,1.0,1.0,619.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T12:30:00.000000000,11.48391738876815,0,1.5,1.0,756.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T12:30:00.000000000,11.58194664905256,0,1.5,1.0,770.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T09:30:00.000000000,10.880552143953407,0,0.0,1.0,584.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-08T10:30:00.000000000,10.124401425484864,0,1.0,0.1,262.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-08T08:30:00.000000000,10.11901359700297,0,0.0,0.5,149.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-04T10:00:00.000000000,11.762785128045577,0,1.0,1.0,686.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-06T16:00:00.000000000,10.00411317306276,0,0.0,1.0,593.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-08T09:30:00.000000000,11.020357129620258,0,1.0,1.0,177.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-05T12:00:00.000000000,12.483439156297846,0,1.5,1.5,779.0,1200.0,1752411971560,1,garage_26.14001_91.73100_output.csv
2016-10-08T14:00:00.000000000,11.212703091249148,0,1.0,1.0,479.0,1200.0,1752411971578,1,garage_26.14001_91.73100_output.csv
2016-10-08T14:30:00.000000000,11.202870534290936,0,1.0,1.0,497.0,1200.0,1752411971578,1,garage_26.14001_91.73100_output.csv
2016-10-08T15:30:00.000000000,11.02585492919439,0,1.0,1.0,513.0,1200.0,1752411971596,1,garage_26.14001_91.73100_output.csv
2016-10-08T14:30:00.000000000,10.6549058160014,0,1.0,0.5,526.0,1200.0,1752411971596,1,garage_26.14001_91.73100_output.csv
2016-10-08T16:00:00.000000000,10.130904563553464,0,0.0,1.5,482.0,1200.0,1752411971604,1,garage_26.14001_91.73100_output.csv
2016-10-08T16:30:00.000000000,10.715755161239322,0,1.0,1.0,433.0,1200.0,1752411971616,1,garage_26.14001_91.73100_output.csv
2016-10-09T09:30:00.000000000,10.63025097066034,1,0.0,1.0,86.0,1200.0,1752411971664,1,garage_26.14001_91.73100_output.csv
2016-10-09T09:00:00.000000000,10.409322043522222,1,0.0,1.0,62.0,1200.0,1752411971664,1,garage_26.14001_91.73100_output.csv
2016-10-09T08:30:00.000000000,10.00431040087764,1,0.0,1.0,55.0,1200.0,1752411971664,1,garage_26.14001_91.73100_output.csv
2016-10-09T08:00:00.000000000,10.17845166283488,1,0.0,0.5,102.0,1200.0,1752411971664,1,garage_26.14001_91.73100_output.csv
2016-10-09T13:30:00.000000000,12.435719701700256,1,1.5,1.0,223.0,1200.0,1752411971774,1,garage_26.14001_91.73100_output.csv
2016-10-09T09:30:00.000000000,11.792775061245722,1,1.0,1.0,97.0,1200.0,1752411971774,1,garage_26.14001_91.73100_output.csv
2016-10-09T11:30:00.000000000,11.0352267346788,1,1.0,0.5,157.0,1200.0,1752411971774,1,garage_26.14001_91.73100_output.csv
2016-10-09T10:30:00.000000000,12.251944019889962,1,1.5,1.0,103.0,1200.0,1752411971774,1,garage_26.14001_91.73100_output.csv
2016-10-09T14:00:00.000000000,11.684922331731434,1,1.0,1.0,226.0,1200.0,1752411971774,1,garage_26.14001_91.73100_output.csv
2016-10-09T12:30:00.000000000,11.184057960695776,1,1.5,0.5,206.0,1200.0,1752411971774,1,garage_26.14001_91.73100_output.csv
2016-10-09T13:00:00.000000000,12.393962236035096,1,1.5,1.0,214.0,1200.0,1752411971774,1,garage_26.14001_91.73100_output.csv
2016-10-09T11:00:00.000000000,10.9009872138842,1,1.0,0.5,115.0,1200.0,1752411971774,1,garage_26.14001_91.73100_output.csv
2016-10-09T11:30:00.000000000,11.096099776567332,1,1.0,0.5,179.0,1200.0,1752411971774,1,garage_26.14001_91.73100_output.csv
2016-10-09T15:30:00.000000000,10.32320521386156,1,0.0,1.0,210.0,1200.0,1752411971800,1,garage_26.14001_91.73100_output.csv
2016-10-09T15:00:00.000000000,11.498246331187936,1,1.0,1.0,227.0,1200.0,1752411971800,1,garage_26.14001_91.73100_output.csv
2016-10-09T14:30:00.000000000,10.887514791178436,1,1.0,0.5,241.0,1200.0,1752411971800,1,garage_26.14001_91.73100_output.csv
2016-10-09T16:30:00.000000000,11.320476715123714,1,1.0,1.0,163.0,1200.0,1752411971824,1,garage_26.14001_91.73100_output.csv
2016-10-09T16:00:00.000000000,10.214718531705795,1,0.0,1.0,191.0,1200.0,1752411971824,1,garage_26.14001_91.73100_output.csv
2016-10-10T09:00:00.000000000,11.62007060470549,0,1.0,1.0,402.0,1200.0,1752411971858,1,garage_26.14001_91.73100_output.csv
2016-10-10T09:30:00.000000000,10.844053712104294,0,0.0,1.0,522.0,1200.0,1752411971858,1,garage_26.14001_91.73100_output.csv
2016-10-10T08:30:00.000000000,10.583519377854556,0,0.0,1.0,270.0,1200.0,1752411971858,1,garage_26.14001_91.73100_output.csv
2016-10-10T08:00:00.000000000,10.150436179942917,0,0.0,1.0,201.0,1200.0,1752411971858,1,garage_26.14001_91.73100_output.csv
2016-10-10T10:30:00.000000000,11.20590927602656,0,1.0,1.0,646.0,1200.0,1752411971888,1,garage_26.14001_91.73100_output.csv
2016-10-10T10:00:00.000000000,11.582740944288595,0,1.0,1.0,622.0,1200.0,1752411971888,1,garage_26.14001_91.73100_output.csv
2016-10-10T11:30:00.000000000,10.158483324908492,0,1.5,0.1,708.0,1200.0,1752411971920,1,garage_26.14001_91.73100_output.csv
2016-10-10T12:30:00.000000000,12.380617915925548,0,1.5,1.5,717.0,1200.0,1752411971920,1,garage_26.14001_91.73100_output.csv
2016-10-10T10:30:00.000000000,11.397188351972089,0,1.0,1.0,683.0,1200.0,1752411971920,1,garage_26.14001_91.73100_output.csv
2016-10-10T11:30:00.000000000,10.79474624085151,0,1.5,0.5,726.0,1200.0,1752411971920,1,garage_26.14001_91.73100_output.csv
2016-10-10T14:30:00.000000000,10.103125365406118,0,1.0,0.1,681.0,1200.0,1752411972046,1,garage_26.14001_91.73100_output.csv
2016-10-10T14:00:00.000000000,11.025996515553452,0,1.0,1.0,701.0,1200.0,1752411972046,1,garage_26.14001_91.73100_output.csv
2016-10-10T14:30:00.000000000,10.444114685198445,0,1.0,0.5,661.0,1200.0,1752411972046,1,garage_26.14001_91.73100_output.csv
2016-10-10T13:00:00.000000000,11.57656549072692,0,1.5,1.0,715.0,1200.0,1752411972046,1,garage_26.14001_91.73100_output.csv
2016-10-10T16:30:00.000000000,11.028297229922874,0,1.0,1.0,555.0,1200.0,1752411972046,1,garage_26.14001_91.73100_output.csv
2016-10-10T13:30:00.000000000,11.58656549072692,0,1.5,1.0,715.0,1200.0,1752411972046,1,garage_26.14001_91.73100_output.csv
2016-10-11T08:00:00.000000000,10.238363281061002,0,0.0,1.0,243.0,1200.0,1752411972046,1,garage_26.14001_91.73100_output.csv
2016-10-11T08:30:00.000000000,10.05387645509627,0,0.0,0.1,303.0,1200.0,1752411972046,1,garage_26.14001_91.73100_output.csv
2016-10-10T15:30:00.000000000,10.127326053552704,0,0.0,0.5,641.0,1200.0,1752411972046,1,garage_26.14001_91.73100_output.csv
2016-10-10T15:30:00.000000000,10.02517260012486,0,0.0,0.1,618.0,1200.0,1752411972046,1,garage_26.14001_91.73100_output.csv
2016-10-11T10:30:00.000000000,10.550599276097426,0,1.0,0.5,722.0,1200.0,1752411972138,1,garage_26.14001_91.73100_output.csv
2016-10-11T10:30:00.000000000,10.109554548876735,0,1.0,0.1,699.0,1200.0,1752411972138,1,garage_26.14001_91.73100_output.csv
2016-10-11T08:30:00.000000000,10.108226886717944,0,0.0,0.1,399.0,1200.0,1752411972138,1,garage_26.14001_91.73100_output.csv
2016-10-11T09:30:00.000000000,10.246464952103924,0,0.0,1.0,561.0,1200.0,1752411972138,1,garage_26.14001_91.73100_output.csv
2016-10-11T11:30:00.000000000,11.145557053223154,0,1.0,1.0,739.0,1200.0,1752411972138,1,garage_26.14001_91.73100_output.csv
2016-10-11T09:30:00.000000000,10.51859458767938,0,1.0,0.5,643.0,1200.0,1752411972138,1,garage_26.14001_91.73100_output.csv
2016-10-11T12:00:00.000000000,11.737592748680576,0,1.5,1.0,766.0,1200.0,1752411972138,1,garage_26.14001_91.73100_output.csv
2016-10-11T12:30:00.000000000,11.347201535726615,0,1.0,1.0,790.0,1200.0,1752411972138,1,garage_26.14001_91.73100_output.csv
2016-10-11T13:00:00.000000000,11.579984995792858,0,1.5,1.0,784.0,1200.0,1752411972138,1,garage_26.14001_91.73100_output.csv
2016-10-11T13:30:00.000000000,11.534146185035803,0,1.5,1.0,770.0,1200.0,1752411972184,1,garage_26.14001_91.73100_output.csv
2016-10-11T14:30:00.000000000,11.419537839398476,0,1.5,1.0,741.0,1200.0,1752411972184,1,garage_26.14001_91.73100_output.csv
2016-10-11T15:00:00.000000000,10.07067993694931,0,0.0,1.0,702.0,1200.0,1752411972184,1,garage_26.14001_91.73100_output.csv
2016-10-11T14:00:00.000000000,11.129467618064208,0,1.0,1.0,765.0,1200.0,1752411972184,1,garage_26.14001_91.73100_output.csv
2016-10-12T10:00:00.000000000,10.31676872682112,0,0.0,1.0,640.0,1200.0,1752411972276,1,garage_26.14001_91.73100_output.csv
2016-10-12T09:00:00.000000000,12.172087010569143,0,1.0,1.0,536.0,1200.0,1752411972276,1,garage_26.14001_91.73100_output.csv
2016-10-12T09:00:00.000000000,10.440402837724378,0,0.0,0.5,435.0,1200.0,1752411972276,1,garage_26.14001_91.73100_output.csv
2016-10-12T08:00:00.000000000,10.119161689394785,0,0.0,0.5,235.0,1200.0,1752411972276,1,garage_26.14001_91.73100_output.csv
2016-10-12T08:30:00.000000000,10.059879910967709,0,0.0,0.1,307.0,1200.0,1752411972276,1,garage_26.14001_91.73100_output.csv
2016-10-11T16:00:00.000000000,10.109652107105411,0,0.0,1.0,641.0,1200.0,1752411972276,1,garage_26.14001_91.73100_output.csv
2016-10-11T15:30:00.000000000,10.09921902528828,0,0.0,1.0,670.0,1200.0,1752411972276,1,garage_26.14001_91.73100_output.csv
2016-10-11T16:00:00.000000000,10.478648555196887,0,1.0,1.0,560.0,1200.0,1752411972276,1,garage_26.14001_91.73100_output.csv
2016-10-12T14:00:00.000000000,11.502127098233716,0,1.5,1.0,749.0,1200.0,1752411972384,1,garage_26.14001_91.73100_output.csv
2016-10-12T12:00:00.000000000,10.824108307862303,0,1.5,0.5,754.0,1200.0,1752411972384,1,garage_26.14001_91.73100_output.csv
2016-10-12T13:00:00.000000000,12.37379031981236,0,1.5,1.5,752.0,1200.0,1752411972384,1,garage_26.14001_91.73100_output.csv
2016-10-12T12:30:00.000000000,10.594590050140216,0,1.0,0.5,755.0,1200.0,1752411972384,1,garage_26.14001_91.73100_output.csv
2016-10-12T14:30:00.000000000,10.49100802303873,0,1.0,0.5,725.0,1200.0,1752411972384,1,garage_26.14001_91.73100_output.csv
2016-10-12T10:30:00.000000000,10.141433763215606,0,1.0,0.1,696.0,1200.0,1752411972384,1,garage_26.14001_91.73100_output.csv
2016-10-12T11:00:00.000000000,10.862282117855528,0,1.5,0.5,728.0,1200.0,1752411972384,1,garage_26.14001_91.73100_output.csv
2016-10-12T13:30:00.000000000,11.209886454548492,0,1.0,1.0,757.0,1200.0,1752411972384,1,garage_26.14001_91.73100_output.csv
2016-10-12T11:30:00.000000000,11.890734288990512,0,1.0,1.5,744.0,1200.0,1752411972384,1,garage_26.14001_91.73100_output.csv
2016-10-12T15:30:00.000000000,10.161358468122344,0,0.0,1.0,637.0,1200.0,1752411972436,1,garage_26.14001_91.73100_output.csv
2016-10-12T16:30:00.000000000,10.24415937100323,0,0.0,1.0,524.0,1200.0,1752411972436,1,garage_26.14001_91.73100_output.csv
2016-10-13T07:30:00.000000000,10.150436179942917,0,0.0,1.0,201.0,1200.0,1752411972436,1,garage_26.14001_91.73100_output.csv
2016-10-12T15:00:00.000000000,9.986934122994723,0,0.0,0.5,668.0,1200.0,1752411972436,1,garage_26.14001_91.73100_output.csv
2016-10-12T15:30:00.000000000,10.067675162884546,0,1.0,0.1,597.0,1200.0,1752411972436,1,garage_26.14001_91.73100_output.csv
2016-10-13T10:30:00.000000000,10.762403327922293,0,1.5,0.5,682.0,1200.0,1752411972504,1,garage_26.14001_91.73100_output.csv
